Date,Adj Close,Close,High,Low,Open,Volume
2010-01-04,19.8625545501709,22.03499984741211,22.1924991607666,21.864999771118164,22.0,20180000
2010-01-05,19.63495445251465,21.782499313354492,21.88249969482422,21.5,21.825000762939453,25833600
2010-01-06,19.37129020690918,21.489999771118164,21.770000457763672,21.475000381469727,21.752500534057617,16254000
2010-01-07,19.55156898498535,21.690000534057617,21.75,21.387500762939453,21.49250030517578,27841200
2010-01-08,19.605653762817383,21.75,21.84749984741211,21.5575008392334,21.704999923706055,11907200
2010-01-11,19.549314498901367,21.6875,21.985000610351562,21.542499542236328,21.877500534057617,12912000
2010-01-12,19.456920623779297,21.584999084472656,21.762500762939453,21.462499618530273,21.645000457763672,12842000
2010-01-13,19.63719940185547,21.78499984741211,21.799999237060547,21.487499237060547,21.614999771118164,13428800
2010-01-14,19.704809188842773,21.860000610351562,21.88249969482422,21.625,21.74250030517578,18379600
2010-01-15,19.411855697631836,21.53499984741211,21.885000228881836,21.479999542236328,21.8700008392334,21295200
2010-01-19,19.79720115661621,21.962499618530273,22.102500915527344,21.424999237060547,21.542499542236328,15239600
2010-01-20,19.70029640197754,21.854999542236328,21.934999465942383,21.577499389648438,21.920000076293945,12771200
2010-01-21,19.0310115814209,21.112499237060547,21.975000381469727,21.030000686645508,21.862499237060547,28140800
2010-01-22,18.643404006958008,20.6825008392334,21.09749984741211,20.40999984741211,21.00749969482422,29776400
2010-01-25,18.48564910888672,20.50749969482422,20.952499389648438,20.352500915527344,20.850000381469727,16147200
2010-01-26,18.2873477935791,20.287500381469727,20.635000228881836,20.247499465942383,20.337499618530273,12437600
2010-01-27,18.909318923950195,20.977500915527344,21.032499313354492,20.15250015258789,20.219999313354492,19335200
2010-01-28,18.6253662109375,20.662500381469727,21.1200008392334,20.352500915527344,21.09000015258789,13070800
2010-01-29,18.48564910888672,20.50749969482422,21.2450008392334,20.467500686645508,20.649999618530273,20281600
2010-02-01,18.852985382080078,20.915000915527344,21.1875,20.549999237060547,20.572500228881836,16098000
2010-02-02,18.931856155395508,21.002500534057617,21.11750030517578,20.875,21.065000534057617,14441600
2010-02-03,18.821428298950195,20.8799991607666,21.122499465942383,20.524999618530273,21.059999465942383,32197600
2010-02-04,18.715513229370117,20.762500762939453,21.545000076293945,20.700000762939453,21.3125,66486800
2010-02-05,18.60508918762207,20.639999389648438,20.96500015258789,20.135000228881836,20.829999923706055,38687200
2010-02-08,18.715513229370117,20.762500762939453,21.094999313354492,20.639999389648438,20.725000381469727,23966800
2010-02-09,18.765092849731445,20.8174991607666,21.032499313354492,20.674999237060547,20.922500610351562,17968000
2010-02-10,18.876800537109375,20.90999984741211,20.977500915527344,20.72249984741211,20.872499465942383,14572800
2010-02-11,19.215347290039062,21.28499984741211,21.302499771118164,20.8125,20.947500228881836,18044800
2010-02-12,19.13410186767578,21.19499969482422,21.235000610351562,20.912500381469727,21.125,22114800
2010-02-16,19.382356643676758,21.469999313354492,21.485000610351562,21.299999237060547,21.3075008392334,16065600
2010-02-17,19.504228591918945,21.604999542236328,21.635000228881836,21.440000534057617,21.502500534057617,14976800
2010-02-18,19.62610626220703,21.739999771118164,21.862499237060547,21.5,21.5,15289200
2010-02-19,19.592247009277344,21.702499389648438,21.7450008392334,21.372499465942383,21.5,13672000
2010-02-22,19.614816665649414,21.727500915527344,21.940000534057617,21.702499389648438,21.762500762939453,11572800
2010-02-23,19.436521530151367,21.530000686645508,21.897499084472656,21.514999389648438,21.7549991607666,19129200
2010-02-24,19.325937271118164,21.407499313354492,21.65250015258789,21.1875,21.55500030517578,16210000
2010-02-25,19.23565673828125,21.3075008392334,21.360000610351562,20.934999465942383,21.1875,14140800
2010-02-26,19.246936798095703,21.31999969482422,21.43000030517578,21.2549991607666,21.395000457763672,12476400
2010-03-01,19.594505310058594,21.704999923706055,21.735000610351562,21.31999969482422,21.375,13495200
2010-03-02,19.511005401611328,21.612499237060547,21.7450008392334,21.5625,21.704999923706055,12901200
2010-03-03,19.589994430541992,21.700000762939453,21.802499771118164,21.559999465942383,21.649999618530273,13658000
2010-03-04,19.644161224365234,21.760000228881836,21.862499237060547,21.532499313354492,21.75,14576800
2010-03-05,19.975927352905273,22.127500534057617,22.139999389648438,21.774999618530273,21.850000381469727,19503600
2010-03-08,20.454387664794922,22.657499313354492,22.732500076293945,22.022499084472656,22.112499237060547,31258400
2010-03-09,20.34606170654297,22.537500381469727,22.917499542236328,22.46500015258789,22.5625,36690800
2010-03-10,20.655254364013672,22.8799991607666,22.952499389648438,22.387500762939453,22.434999465942383,28438800
2010-03-11,20.93059539794922,23.184999465942383,23.31999969482422,22.700000762939453,22.74250030517578,55125200
2010-03-12,21.045696258544922,23.3125,23.407499313354492,23.162500381469727,23.292499542236328,28641200
2010-03-15,20.85611915588379,23.102500915527344,23.287500381469727,22.780000686645508,23.217500686645508,20734000
2010-03-16,20.684589385986328,22.912500381469727,23.227500915527344,22.837499618530273,23.170000076293945,19068000
2010-03-17,20.65299415588379,22.877500534057617,23.102500915527344,22.809999465942383,23.030000686645508,14785200
2010-03-18,20.341541290283203,22.532499313354492,22.954999923706055,22.520000457763672,22.875,18766000
2010-03-19,20.050403594970703,22.209999084472656,22.6875,22.172500610351562,22.209999084472656,24224000
2010-03-22,20.140682220458984,22.309999465942383,22.4375,22.045000076293945,22.09749984741211,16674400
2010-03-23,20.307687759399414,22.4950008392334,22.575000762939453,22.3125,22.375,13516400
2010-03-24,20.030086517333984,22.1875,22.485000610351562,22.147499084472656,22.399999618530273,15611600
2010-03-25,20.404741287231445,22.602500915527344,22.94499969482422,22.372499465942383,22.420000076293945,20353600
2010-03-26,20.368627548217773,22.5625,22.8125,22.412500381469727,22.6825008392334,13536000
2010-03-29,20.366369247436523,22.559999465942383,22.790000915527344,22.53499984741211,22.642499923706055,11134400
2010-03-30,20.537900924682617,22.75,22.959999084472656,22.584999084472656,22.61750030517578,16330800
2010-03-31,20.54466438293457,22.75749969482422,23.049999237060547,22.6299991607666,22.674999237060547,12504400
2010-04-01,20.887720108032227,23.137500762939453,23.145000457763672,22.827499389648438,22.920000076293945,17464400
2010-04-05,20.869665145874023,23.11750030517578,23.299999237060547,23.024999618530273,23.262500762939453,15363200
2010-04-06,20.853870391845703,23.100000381469727,23.332500457763672,22.952499389648438,23.00749969482422,13813600
2010-04-07,20.472448348999023,22.677499771118164,23.125,22.657499313354492,23.125,14750400
2010-04-08,20.648483276367188,22.872499465942383,23.020000457763672,22.625,22.665000915527344,10770000
2010-04-09,20.880945205688477,23.1299991607666,23.15250015258789,22.912500381469727,22.985000610351562,9567200
2010-04-12,21.03216552734375,23.297500610351562,23.372499465942383,23.125,23.262500762939453,9323200
2010-04-13,20.941884994506836,23.197500228881836,23.447500228881836,23.040000915527344,23.352500915527344,11436000
2010-04-14,21.273637771606445,23.565000534057617,23.610000610351562,23.21500015258789,23.290000915527344,17329200
2010-04-15,21.316530227661133,23.612499237060547,23.815000534057617,23.482500076293945,23.59000015258789,20639200
2010-04-16,21.18111228942871,23.462499618530273,23.727500915527344,23.200000762939453,23.520000457763672,18766400
2010-04-19,21.016366958618164,23.280000686645508,23.545000076293945,23.020000457763672,23.299999237060547,12586400
2010-04-20,21.22625160217285,23.512500762939453,23.522499084472656,23.125,23.412500381469727,9090400
